Well_Name,TopDepth,BotDepth,_CAL,_GR,_SP,_LLD,_LLS,_AC,_DEN,_PEF,Lith_Section,Lith_Encoded
G39,1055.5,1056.5,1.5893777777511446,0.1610535177858231,-0.6475889434816448,-0.8028302294333918,-0.7390739539748704,1.320972103649756,-1.1584790137457504,-0.0409598808814136,mudstone,1
G39,1056.5,1058.0,1.8833200843538704,-0.2273910468642019,-0.5299022358218318,-0.4731043310529117,-0.4738004544004544,0.7801477829853687,-0.7918395175309674,0.2689554359344765,muddy siltstone,0
G39,1058.0,1059.0,3.3881312288982013,0.3130691162906681,-0.4535581645397555,-0.8354481883442157,-0.7823393434819719,1.6801420536443006,-1.4029053445556083,0.2464449005552305,mudstone,1
G39,1059.0,1060.0,1.558885837232191,0.0651346558272766,-0.4873487794777183,-0.5769240511965592,-0.5783736302353624,1.255292896909261,-1.117687441683962,0.2359805435681214,silty mudstone,4
G39,1060.0,1060.8,2.007320642464286,0.0786074108320196,-0.9172273155817318,-0.5424419657195895,-0.5892311532065418,1.1117257906789952,-0.8020172166988581,0.2316823303116315,mudstone,1
G39,1060.8,1061.6,-0.0546934471366442,-1.1016238117715318,-1.5755388968888182,-0.0278132255632119,-0.1995036174237687,0.8093715068202135,-1.3315806749901402,0.2423736013880271,siltstone,3
G39,1061.6,1064.5,1.1036750452181046,0.239803559207353,-0.4819812270494494,-0.5526935978342093,-0.5900664295501679,0.8717574817376946,-0.8427280133704284,0.2614475393280751,mudstone,1
G39,1064.5,1065.5,1.251391557065486,-0.5268498531267058,-0.3531974168111921,-0.257637048786659,-0.3892749803085289,-0.1050269444700031,-0.1807736905063264,0.2866185601889588,muddy siltstone,0
G39,1065.5,1073.0,1.2225258533742085,0.0779516572698421,-0.4252724115107849,-0.6114061366735289,-0.6436888179198483,0.7287540818555119,-0.8223726150346432,0.3019665030107178,mudstone,1
G39,1073.0,1074.0,-0.0801711574369249,-0.9489882280806284,-0.8562494234605832,-0.2544663312255207,-0.4091537016900608,0.8912053507465688,-1.5454739082963225,0.3307714379101797,siltstone,3
G39,1074.0,1080.0,-0.399482758551421,0.0769382199464759,-0.4349090405215374,-0.6596819075406319,-0.6874558010315088,0.9918343510682276,-1.0260881491729308,-0.0668609731600027,mudstone,1
G39,1080.0,1081.5,-0.7493811639998174,-0.649273081789274,-1.4287051312754986,-0.3301422090169302,-0.3972929915097634,0.6681482322477676,-1.1075097425160676,-0.483021412911949,muddy siltstone,0
G39,1081.5,1083.0,-0.5863238180780116,-0.3328481424544255,-1.055522928030084,-0.3791627793111462,-0.4358814751901343,0.595148260170981,-0.9344080812716812,-0.4415421751123243,silty mudstone,4
G39,1083.0,1084.0,-0.5982088988936222,-0.3482881581457019,-1.096990391208478,-0.116720997176875,-0.2180486773449914,0.4374810780498423,-1.1075097425160676,-0.4042164517296447,muddy siltstone,0
G39,1084.0,1085.4,0.055700929515536,-0.3698684117373697,-0.7729649820619546,-0.6376879804579844,-0.6204689911638124,0.8352055753777672,-1.2603367808148942,-0.3811041007222902,mudstone,1
G39,1085.4,1092.8,-0.9345146748573484,-1.6320032542569236,-1.925178765530244,0.0062879482067484,-0.0790676775316765,0.8059892687317143,-2.2482198032222125,-0.3660455555796214,siltstone,3
G39,1092.8,1093.2,-0.2890883818992407,-0.8608668721159771,-1.2213802980635944,-0.586057420171328,-0.5994213106995874,0.9182632554545672,-0.8834388100419985,-0.364565681084273,silty mudstone,4
G39,1093.2,1096.6,-0.7697633322400443,-1.0209542008316277,-1.516633129658583,-0.3342428618627781,-0.4158348429431104,0.6878779544306822,-1.626976277029681,-0.3895393853457769,siltstone,3
G39,1096.6,1100.0,0.0030515122194739,-0.0660160566082754,-0.6944239590883078,-0.6803713716266501,-0.6973122757854874,1.2249417603782502,-1.046443547508716,-0.4102148763507908,mudstone,1
G39,1100.0,1102.8,-1.226654568976063,-2.09088767427688,-2.327508026729165,0.2756287010344495,0.1115378922007512,1.2447679060154433,-2.594423125710992,-0.444067827584386,siltstone,3
G39,1102.8,1104.5,-0.8478904598363894,-0.1290876264977359,-1.3843167209617209,-0.2805662311499243,-0.3267982348980293,0.8341745861358786,-1.046443547508716,-0.4887074195840771,silty mudstone,4
G39,1104.5,1105.5,-0.6406807840431354,-0.6858104779946146,-1.209796370962586,-0.1987340540938348,-0.2563045477822539,0.3863692300940261,-0.8325503142025376,-0.5258654238572841,muddy siltstone,0
G39,1105.5,1106.5,0.1270385183563266,-0.1704597148751329,-0.5738163042931113,-0.5003171741212584,-0.5120552553417583,0.7256536969410542,-0.6696263521260385,-0.5674137224666916,silty mudstone,4
G39,1106.5,1107.5,0.2900958642781349,0.3757233884587423,-0.4418618933181555,-0.8345161250611429,-0.7963711304581219,1.2948487647293687,-0.3131645550791461,-0.5971920859230937,mudstone,1
G39,1107.5,1109.0,0.3580319077543654,-0.0527817574443238,-0.4022169014293598,-0.5657403557988664,-0.5686850663468759,0.8985335332716514,-0.4252000213161842,-0.6132076165727546,silty mudstone,4
G39,1109.0,1110.0,0.4259679512305958,0.0351488338476936,-0.4866123013538395,-0.7139213938205471,-0.7066660874389483,0.923433036041594,-0.3131645550791461,-0.4419039222111873,mudstone,1
G39,1110.0,1111.0,0.5448729672809559,-0.2254237861776685,-0.3683139423708053,-0.5545566604011736,-0.5746977726258329,0.4207627345158977,0.1756881065405658,-0.2509606489913502,silty mudstone,4
G39,1111.0,1112.0,0.597522384577018,0.6777873247818981,-0.5754016046614605,-0.6805575714834283,-0.6837810129179379,0.7682135262213423,-0.364053050918607,-0.2263092285088333,mudstone,1
G39,1112.0,1112.5,-0.0224261980808067,-0.4572028634274079,-0.9741857847217112,-0.4272523503214708,-0.5364440411804874,0.5162219542505296,-1.413083043723499,-0.1773385371527554,silty mudstone,4
G39,1112.5,1116.5,0.782655895434549,0.0630481672203475,-0.3667286420024561,-0.718954109949468,-0.7407445066621224,0.6453181251503942,-0.5677685850568946,-0.1203008854920333,mudstone,1
G39,1116.5,1118.0,0.4514456615308789,0.2198924965012281,-0.6189287100507018,-0.6518530015624925,-0.7031581406949109,0.8059892687317143,-0.4964439154914267,-0.0669004364798787,silty mudstone,4
G39,1118.0,1119.2,-0.5302728554173917,-1.0914655929537962,-1.4083333974082082,-0.2734799966005345,-0.3969593087706963,0.5714651763626922,-1.657509374533357,-0.0092050628212237,siltstone,3
G39,1119.2,1125.6,1.0748093415268272,-0.0419320166882925,-0.528928586776704,-0.4915572688592278,-0.5182358724862074,0.4757241034540188,-0.1909513896742172,0.0344084828616923,mudstone,1
G39,1125.6,1128.6,-0.9905656375179684,-1.720917475892208,-1.6998039769432771,0.5680795160862858,0.4042054612574159,-0.4523887299099621,-1.2093675095852114,0.0725958220616639,siltstone,3
G39,1128.6,1130.8,-0.6067059863182385,-0.0702486477823317,-0.9479596739035876,-0.3439348304078818,-0.3620456132038964,0.3890987555689556,-0.3742307500865014,-0.1841163623414518,mudstone,1
G39,1130.8,1133.8,-1.226654568976063,-0.7241362930058945,-1.2567562133699064,-0.1556846472067021,-0.2514597310900315,0.5208280284894734,-1.1890121112494298,-0.4467085814060857,siltstone,3
G39,1133.8,1134.5,-0.2194447897539484,0.1906220420440208,-0.5990562833860409,-0.7936968604586229,-0.7637974920486249,1.1574824283280196,-0.8020172166988581,-0.4223169611127522,mudstone,1
G39,1134.5,1135.8,-1.0347179673894165,-0.2602383389332879,-1.3083346474015511,-0.1968720555260523,-0.2666572686609987,0.5862179648671348,-0.6390124792321407,-0.4096854101424549,muddy siltstone,0
G39,1135.8,1138.2,-1.3693297466576444,-1.195021003213704,-1.438216933485594,0.2221308221841025,0.0792925890505284,0.0764049105361201,-1.0973320433481768,-0.4283285401738569,siltstone,3
G39,1138.2,1139.0,-0.7425780732706994,0.1810241944521463,-0.4446580136528816,-0.754740658423067,-0.6660733683322584,1.754610629101619,-1.2500783062567815,-0.4590967752371477,mudstone,1
G39,1139.0,1140.6,-0.6644509456743567,-0.3521034515983721,-1.146621527149867,-0.4091718122287116,-0.4330408939242308,0.4465968030734514,-0.8834388100419985,-0.5118921200112042,silty mudstone,4
G39,1140.6,1142.8,-1.2164634848559508,-2.611436774725625,-2.305188994771618,1.182049603830998,0.9466110315946284,0.3694580396515277,-2.085215065755495,-0.597307187272732,siltstone,3
G39,1142.8,1143.0,0.1983761071971173,-0.4274554972886171,-1.164184658002366,-0.3308880724432247,-0.2987346609457294,0.5462838204187082,-0.3335199534149312,-0.6766777893732584,silty mudstone,4
G39,1143.0,1144.0,-0.7935334938712655,-0.7887757100485622,-1.224064074277729,-0.0496252087858076,-0.028116890066449,-0.0539150965141879,-0.6084793817284648,-0.7248986776516931,muddy siltstone,0
G39,1144.0,1145.0,-0.8241067462316047,-0.4729409489196738,-1.2445606349456768,-0.2658404824767181,-0.2441122938548064,0.2294586012295252,-0.903874983768002,-0.7877144170642539,silty mudstone,4
G39,1145.0,1147.6,-1.4321702480738188,-1.459057194326569,-1.9364006949093455,0.6055429272700709,0.4838829101692433,0.2705201583741191,-1.6167178024715685,-0.8458701961214616,siltstone,3
G39,1147.6,1149.5,-0.5455594815975601,0.0445082255987759,-0.6662505501799285,-0.2824282297177068,-0.2726785309076241,0.4567435173389513,-0.6390124792321407,-0.8789963645473412,silty mudstone,4
G39,1149.5,1150.5,-0.1022608743462136,0.0352680617680893,-0.5257579860400057,-0.5510156711248418,-0.515563202085796,0.6038857085662722,0.002586445296176,-0.9159965155410444,mudstone,1
G39,1150.5,1151.5,-0.8597755406519977,-1.5633398949008928,-0.8661357060726507,0.6068410062716106,0.4987595989526461,-0.3394546133847477,-0.4455554196519657,-0.9252276437820296,siltstone,3
G39,1151.5,1153.0,-0.4980056063615541,-0.3916275072096322,-0.4683251750575279,-0.4520424672533371,-0.4330408939242308,0.4324077209170918,-0.9852965771111424,-0.9204295618071108,mudstone,1
G39,1153.0,1154.4,-0.6134955250737906,0.0031957511815772,-0.8861329595379689,-0.3198905769023103,-0.3729042056710344,0.1513852720199892,-0.6798040512939328,-0.9172527645570956,silty mudstone,4
G39,1154.4,1156.2,-1.4542464130095416,-1.8358174227777908,-1.8052951061788605,0.2795442180227007,0.073784684864006,0.5264650919703059,-2.0037934724123585,-0.915141476943732,siltstone,3
G39,1156.2,1158.5,-0.3281587216841938,0.0537483894294626,-0.445756489498667,-0.5538118609740604,-0.5919038236069534,0.4699016102534212,-0.6899817504618235,-0.900033602651218,mudstone,1
G39,1158.5,1159.5,-0.7120048209103627,-0.7009166555087821,-0.684550159156306,-0.5601490400996108,-0.5376130002631804,0.5772950867520795,-1.2908698783185737,-0.8661346108777677,silty mudstone,4
G39,1159.5,1161.0,-0.3604259707400313,0.2355113540730984,-0.4534458204191638,-0.6999425725728172,-0.6901284714319204,0.868278820194918,-0.9649411787753572,-0.7208997279042624,mudstone,1
G39,1161.0,1163.5,-1.050004593569585,-0.6149712090913573,-1.2283331508602129,0.0204604173055277,-0.1427133820248689,0.189620880235376,-0.9344080812716812,-0.5364481708040209,muddy siltstone,0
G39,1163.5,1164.6,-0.7765528709955988,-0.4877371338408118,-1.3607743863577322,-0.2468268171017043,-0.2877049491252237,0.2202538699404284,-1.1788344120815355,-0.4879082873565889,silty mudstone,4
G39,1164.6,1166.2,-1.2521322792763463,-1.864181745039989,-1.6328593637507045,0.2390909691386476,0.1862101000265737,0.5759748271473586,-1.9528242011826755,-0.543383849272221,siltstone,3
G39,1166.2,1167.0,-0.6678524910389144,-0.0078924454152462,-0.716006512921975,-0.5094505430960272,-0.4908396640120414,0.3012421543446581,-0.6492709537902533,-0.61921261841388,mudstone,1
G39,1167.0,1169.5,-0.4062858492805389,-0.4934064214556397,-0.7590592764687183,-0.1985531742329646,-0.2930524289179638,-0.0837915329626024,-0.5167993138272118,-0.709228451050947,silty mudstone,4
G39,1169.5,1175.0,-0.1277385846464943,-0.1677174727060263,-0.494663629996243,-0.3428165672680308,-0.3966245565356709,0.0205905648870836,-0.2520175846815725,-0.871623300950516,mudstone,1
G39,1175.0,1176.6,-1.1315332665304878,-0.6795450507778066,-1.2422388564534488,-0.0537216056349293,-0.102286434791754,0.0278297411466796,-0.6492709537902533,-1.0625863058302911,silty mudstone,4
G39,1176.6,1178.6,-1.24363519185173,-1.8393823375976304,-1.8240815396778012,0.3462676067002117,0.2373213118855835,0.4512993007666727,-1.973179599518461,-1.2132105628548568,siltstone,3
G39,1178.6,1179.5,-0.2279418771785623,-0.6180055596654342,-0.94455190224564,-0.289881543984745,-0.3059173958033378,0.4264888042622178,-0.5066216146593211,-1.2682896170640352,mudstone,1
G39,1179.5,1180.5,-0.654259861554242,-0.5994715794398826,-1.257729862415034,-0.1472896936639567,-0.1881455703439888,0.2612190036307448,-0.852905712538319,-1.3911625111715276,silty mudstone,4
G39,1180.5,1182.2,-0.030923285505423,-0.6636519689890258,-0.8122354935487781,-0.2129065231926141,-0.2616520275749941,0.2392344560554959,-0.5575908858890039,-1.210745091945606,mudstone,1
G39,1182.2,1183.4,-0.6695464877344128,-1.2227236105177048,-1.3518742354708584,-0.0745972695777257,-0.1652583568310612,0.2081341834566379,-1.2500783062567815,-1.1156970283023562,siltstone,3
G39,1183.4,1184.0,-0.2381329612986746,-0.8695764717009019,-1.396025474863387,-0.3266012197405986,-0.3937850447657259,0.2627246929552298,-1.0973320433481768,-1.300346066432477,mudstone,1
G39,1184.0,1185.8,-1.2028708553712784,-1.67190883921345,-1.880915182017124,0.1582057513541734,0.040042087371816,0.5043841209407796,-2.085215065755495,-0.8323572976739348,siltstone,3
G39,1185.8,1188.6,0.2391404436775688,-0.1711750823975086,-0.5408869942796846,-0.6026462314114983,-0.5696871840600354,0.595148260170981,-0.9547634796074628,-0.5425189448449395,mudstone,1
G39,1188.6,1190.6,-1.2249470203070014,-1.7858907311119845,-1.2193081731726811,0.3069421969486441,0.1791942065384987,-0.2102620190306057,-0.7408702463012845,0.3925446879560174,siltstone,3
G39,1190.6,1193.0,0.3444528302432564,-0.0428858400514596,-0.411241879116891,-0.3935150642716142,-0.4091537016900608,0.4023458547489132,-0.6696263521260385,-0.1946103168184678,silty mudstone,4
G39,1193.0,1194.0,0.6977256771090861,0.6841064045628834,-0.2973374235169979,-0.8030164292901699,-0.7768271613116153,1.3906491751483665,-1.3825499462198232,-0.268169945067259,mudstone,1
G39,1194.0,1198.0,0.5516625060365105,-0.0725139782698547,-0.3380684085715131,-0.6255722217772187,-0.6385103184885589,0.5120831629053914,-0.527057788385328,-0.1348858707961904,silty mudstone,4
G39,1198.0,1199.0,-0.0750756153768687,0.497693551023806,-0.7677222564343431,-0.8086077449894256,-0.7116777455007044,1.2683545663694549,-0.8834388100419985,-0.0547062706382068,mudstone,1
G39,1199.0,1201.2,-0.9379162202219062,-1.809634971458839,-1.6423711659607998,0.8361009099288148,0.7408079242912335,-0.4164969533523951,-0.4964439154914267,-0.0583401846767849,siltstone,3
G39,1201.2,1202.0,-0.4232664721562057,-0.9092853305887753,-1.295040593131536,-0.2794490320092547,-0.2695021279107365,0.3224775658520599,-0.8732611108741042,-0.0201725771367513,silty mudstone,4
G39,1202.0,1203.2,-0.8886547963168409,-1.5979696443798983,-1.6381020893783158,-0.0583819220502936,-0.0643621081016412,0.1930995417781527,-1.433438442059284,-0.0599581807916993,siltstone,3
G39,1203.2,1204.4,-0.2245403318140045,-0.5519771373501533,-1.2612624608736394,-0.3534416630953887,-0.3475122326231873,0.1843620933828614,-0.6594486529581477,-0.0219122518212833,silty mudstone,4
G39,1204.4,1212.8,-1.2793039862721252,-2.4299182273188014,-2.828125910765737,0.3015370811061666,0.2481873908244313,0.7414374746873865,-2.482468434864176,-0.5813278313329575,siltstone,3
G39,1212.8,1213.5,-1.1468198927106583,-1.5153208499614208,-1.7051715293715464,-0.0699369531623614,-0.0621910313057888,0.3706818758019711,-1.117687441683962,-0.8752703694290526,silty mudstone,4
G39,1213.5,1214.0,-0.9192280486771776,-1.4355752554045855,-1.2346743523336092,-0.0375062581074972,-0.0892599740166391,0.1785396001822649,-1.1075097425160676,-0.9846423027432804,muddy siltstone,0
G39,1214.0,1214.6,-0.7731513256310386,-0.9218161850223902,-1.938597646600916,-0.2380701038372183,-0.2031826835211738,0.1734662430495155,-1.2806921791506791,-1.1431861903449538,silty mudstone,4
G39,1214.6,1216.2,-1.1111510982902633,-2.308818428572629,-1.757374097406478,0.4336857794596486,0.3627731878232657,0.1706477113090982,-1.4232607428913933,-1.2816624207260023,siltstone,3
G39,1216.2,1217.8,-0.6695464877344128,-0.167061719143848,-0.6671118551044647,-0.5139235956554318,-0.4241876063793703,0.4347589697637025,-0.6798040512939328,-1.251232221883549,mudstone,1
G39,1217.8,1223.4,-1.0143357991491897,-1.667557020118998,-1.7957833039687654,0.1328506508568829,0.0230050167521461,0.3554618044037229,-1.555651607464213,-1.2108707168472113,siltstone,3
G39,1223.4,1226.8,-0.2636106715989577,0.5430001607742697,-0.461983973584131,-0.5772964509101157,-0.5954117703509909,0.3634426995423752,-1.2908698783185737,-1.08302797666504,mudstone,1
G39,1226.8,1229.0,-0.895444335072393,-1.251612535629645,-1.0836963369384631,0.07786317315231,-0.0662016411503439,0.1213159886630198,-1.2093675095852114,-1.1964975180263882,siltstone,3
G39,1229.0,1230.5,-0.085266699496981,-0.4457569830693956,-0.5199036090891727,-0.3243646934608964,-0.3735715711491684,0.1320264092766027,-0.5066216146593211,-1.027227500082429,mudstone,1
G39,1230.5,1231.5,0.1576117707166658,0.0487408167728323,-0.3630712167431938,-0.3551185258055747,-0.3719010184619163,0.1105091445951595,-0.1298044192766436,-1.0429937540948733,silty mudstone,4
G39,1231.5,1232.4,0.329166204063088,0.4700922874521425,-0.6335708937678168,-0.5935128624367294,-0.5740304071476989,0.3582803361441392,-0.5474131867211096,-0.8064660712253147,mudstone,1
G39,1232.4,1233.4,-0.4198649267916455,-1.5117618965376018,-1.1112580945236208,-0.0911850168187144,-0.1797928069077287,0.1952579437162084,-1.3214029758222496,-0.1722839435986427,siltstone,3
G39,1233.4,1234.6,-0.0326172822009189,-0.6192574528295918,-1.2727215611739902,-0.2747887155938904,-0.2917155589697787,0.2805778663741313,-0.8325503142025376,-0.1438539102380026,silty mudstone,4
G39,1234.6,1238.2,-1.1688960576463814,-2.459796744170028,-2.050791975031803,0.6879283839005871,0.5792712547121409,-0.1392276019833199,-1.2500783062567815,-0.1537493376968998,siltstone,3
G39,1238.2,1242.0,0.2034716492571734,-0.6400388793546065,-0.6147844602688755,-0.2732884767478484,-0.2975646323670779,0.0085673018575706,-0.4760885171556452,-0.1681402950116669,silty mudstone,4
G39,1242.0,1248.5,-0.0564009958057036,0.9086125786684696,-0.1714870430941898,-0.75194553257303,-0.7183599562497124,1.3125165084285062,-1.239900607088891,-0.147767356125702,mudstone,1
G39,1248.5,1251.5,0.2476375311021851,0.0492177284544167,-0.2933180005358291,-0.4777635834690946,-0.4953497284692384,0.5574689411148875,-0.6696263521260385,-0.0964485972370045,silty mudstone,4
G39,1251.5,1255.0,-0.7035212854593098,0.7310822051988909,-0.1923456014840442,-0.913545728272924,-0.8499935188278023,1.8653492577448247,-1.0260881491729308,0.0505687123508983,mudstone,1
G39,1255.0,1256.0,0.1694968515322765,-0.2373465782172643,-0.304290276313616,-0.2786935925903258,-0.3234571295235254,0.2330336862265794,0.1756881065405658,0.0692940576320419,muddy siltstone,0
G39,1256.0,1257.0,0.1745923935923326,0.0286509121861143,-0.2633221203378516,-0.5018089009738477,-0.5369456347850464,0.271462141350521,-0.9649411787753572,-0.2220734988421469,mudstone,1
G39,1257.0,1258.5,0.369916988569976,0.0309162426736372,-0.2727090957472894,-0.4475683506947511,-0.4739683652659464,0.3903151745306094,-0.5167993138272118,0.0857042214804623,silty mudstone,4
G39,1258.5,1260.5,0.3359557428186425,0.4597194583776939,-0.2375828340422923,-0.8209097035269696,-0.7552778872428314,1.1807872355079894,-1.1483013145778598,0.0168407282969103,mudstone,1
G39,1260.5,1262.5,-0.3536364319844768,-0.3555610612898552,-0.4640560984750442,-0.0677025548810223,-0.1863060372952861,0.1917866993622225,-0.0992713217729677,0.1421729436129727,muddy siltstone,0
G39,1262.5,1264.0,-0.272107759023574,0.8908476185294718,-0.2673415433190206,-0.5780423143364103,-0.5929070108160713,0.5715615998169696,-0.975118877943248,0.1622564848198471,mudstone,1
G39,1264.0,1266.0,0.1338280571118811,-0.0512914084393748,-0.3161238570159391,-0.3992936438268296,-0.430201382154286,0.183701963580501,-0.1298044192766436,-0.7575973267789164,silty mudstone,4
G39,1266.0,1266.8,0.6433822631175256,-0.0083693570968306,-1.1899239442979253,-0.4719860679130606,-0.4343777638724159,0.4031914142710378,-1.1890121112494298,-0.7750828660939567,mudstone,1
G39,1266.8,1269.2,-1.3370489456282435,-2.0203762821547118,-2.2032304639946405,1.0172786905699656,0.9108684766599536,-0.1045596615761975,-1.1584790137457504,-0.9318147295913252,siltstone,3
G39,1269.2,1270.4,-0.786743955115711,-0.7629867108669172,-1.5143113511663555,0.0620202253384345,0.0965007790235659,0.0596791498133858,-0.9852965771111424,-1.175925618236049,silty mudstone,4
G39,1270.4,1272.6,-0.9871640921534106,-2.0129901124861824,-1.748099466117632,1.1550240246186114,1.1139978440669789,-0.2451153891574921,-0.9649411787753572,-1.4184829675216553,siltstone,3
G39,1272.6,1275.5,0.9898384672806738,-0.1736192547656255,-0.3163610279371883,-0.3476630835401732,-0.3847638463553733,0.1775976172058619,-0.2621952838494633,-1.2326643352487106,silty mudstone,4
G39,1275.5,1279.0,0.4922099980113303,0.3062731248280983,-0.1466090617231667,-0.7694653430970916,-0.7484288351242899,1.035432586779195,-1.2603367808148942,-1.001678289072734,mudstone,1
G39,1279.0,1286.5,0.4395605807152683,-0.3911505955280479,-0.3840546019337055,-0.2293027505809165,-0.2551387971874366,0.0514089843119012,-0.2011290888421115,-0.7332122837055622,muddy siltstone,0
G39,1286.5,1288.5,0.5856373037614073,-0.0275054383203815,-0.2011209255702608,-0.367792884056675,-0.398796702827482,0.1405784279521288,-0.1298044192766436,-0.1415255743653208,silty mudstone,4
G39,1288.5,1291.5,0.2612166086132916,0.5657130796096994,-0.0650210165454722,-0.8041346924300211,-0.7439187706670929,1.095749166024108,-1.1075097425160676,-0.054127475280026,mudstone,1
G39,1291.5,1293.0,0.0455098453954237,-0.2855146580572311,-0.031727212274126,-0.4563293199559632,-0.4221833709530514,0.1766556342294599,-0.4150223221482899,-0.0619708101053733,muddy siltstone,0
G39,1293.0,1301.0,0.6433822631175256,0.3990324468961521,0.0288836890530896,-0.9469095506100428,-0.8847403730250688,1.6910453211664374,-1.2806921791506791,-0.0163183262288658,mudstone,1
G39,1301.0,1302.0,0.3750125306300321,0.2238270178742948,-0.1668559687897998,-0.8406671043299149,-0.7627943048395068,1.219586550071459,-0.6594486529581477,0.0414691285094997,silty mudstone,4
G39,1302.0,1303.0,0.456541203590935,-0.4745505258450193,-0.3044151031142734,-0.2470076969625746,-0.2379306072143991,0.2948559547959775,-0.1807736905063264,0.0477997027396016,muddy siltstone,0
G39,1303.0,1304.4,0.0591024748800962,-0.3191369316088903,-0.7172298155684178,-0.2941694606865528,-0.3117643302087198,0.1442425192146707,-0.7612256446370697,0.1579845804432743,silty mudstone,4
G39,1304.4,1307.0,-1.209660394126833,-2.1340899112323544,-2.256044683352794,1.1872631998207892,1.1373770257208382,-0.1117024143815161,-1.2297229079209966,0.1568138352869543,siltstone,3
G39,1307.0,1308.0,-1.0092402570891337,-1.4107758479622268,-1.793960832679167,0.0407721616820815,0.1197195362836434,0.0122313931201124,-0.8020172166988581,0.1246874042979323,muddy siltstone,0
G39,1308.0,1312.8,-1.270806898847509,-2.4202249973906103,-2.5410492346138085,1.1816772041174417,1.199193892124914,-0.2655052411427683,-1.046443547508716,-0.5417592759373273,siltstone,3
G39,1312.8,1313.5,-0.761266244815428,-1.4991595053517486,-1.1555341607168068,0.1017286747953744,0.0544054180951161,0.1186828866423677,-0.4862662163235359,-0.6087581272567401,muddy siltstone,0
G39,1313.5,1318.8,0.1779939389568928,-0.4827891751443798,-0.4482030947915524,-0.1774859904374819,-0.1834718730051338,-0.0383167484876197,0.0534749411356369,-0.8040489428829122,silty mudstone,4
G39,1318.8,1322.6,-1.3404504909928037,-2.725019253090833,-2.287263866197214,2.152395577457476,2.0736886525508704,-0.6464149714824734,-0.8630834117062134,-0.7433379138637358,siltstone,3
